,Type,SampleID,SiteID,Date,Code,Taxon,Abundance,Alkalinity
1202,L,1795592,113117,25/05/2011,FU027A,Frustulia saxonica,4,1
1203,L,1795592,113117,25/05/2011,BR001A,Brachysira vitrea,1,1
1204,L,1795592,113117,25/05/2011,EU009A,Eunotia exigua,74,1
1205,L,1795592,113117,25/05/2011,CM013A,Cymbella helvetica,1,1
1206,L,1795592,113117,25/05/2011,EU018A,Eunotia formica,3,1
1207,L,1795592,113117,25/05/2011,ZZZ949,Psammothidium subatomoides,29,1
1208,L,1795592,113117,25/05/2011,NA007A,Navicula cryptocephala,2,1
1209,L,1795592,113117,25/05/2011,RC002A,Rhoicosphenia abbreviata,1,1
1210,L,1795592,113117,25/05/2011,PI022A,Pinnularia subcapitata,7,1
1211,L,1795592,113117,25/05/2011,EU110A,Eunotia minor,120,1
1212,L,1795592,113117,25/05/2011,ZZZ835,Achnanthidium minutissimum type,2,1
1213,L,1795592,113117,25/05/2011,CM018A,Cymbella gracilis,3,1
1214,L,1795592,113117,25/05/2011,AS001A,Asterionella formosa,3,1
1215,L,1795592,113117,25/05/2011,TA001A,Tabellaria flocculosa,65,1
1216,L,1795592,113117,25/05/2011,BR006A,Brachysira brebissonii,3,1
1217,L,1795592,113117,25/05/2011,EU047A,Eunotia incisa,5,1
1218,L,1795592,113117,25/05/2011,PI9999,Pinnularia sp.,1,1
1219,L,1795592,113117,25/05/2011,FR9999,Fragilaria sp.,1,1
1220,L,1795592,113117,25/05/2011,BR9999,Brachysira sp.,1,1
1221,L,1800965,103733,04/05/2011,AC037A,Achnanthes biasolettiana,1,2
1222,L,1800965,103733,04/05/2011,TA001A,Tabellaria flocculosa,10,2
1223,L,1800965,103733,04/05/2011,NI9999,Nitzschia sp.,3,2
1224,L,1800965,103733,04/05/2011,CM018A,Cymbella gracilis,7,2
1225,L,1800965,103733,04/05/2011,PI022A,Pinnularia subcapitata,1,2
1226,L,1800965,103733,04/05/2011,AC143A,Achnanthes oblongella,2,2
1227,L,1800965,103733,04/05/2011,GO004A,Gomphonema gracile,2,2
1228,L,1800965,103733,04/05/2011,EU047A,Eunotia incisa,1,2
1229,L,1800965,103733,04/05/2011,BR010A,Brachysira neoexilis,4,2
1230,L,1800965,103733,04/05/2011,EU114A,Eunotia muscicola,1,2
1231,L,1800965,103733,04/05/2011,GO013C,Gomphonema parvulum var. exilissimum,1,2
1232,L,1800965,103733,04/05/2011,SY013A,Synedra tenera,5,2
1233,L,1800965,103733,04/05/2011,ZZZ835,Achnanthidium minutissimum type,272,2
1234,L,1800965,103733,04/05/2011,GO9999,Gomphonema sp.,1,2
1235,L,1800965,103733,04/05/2011,BR001A,Brachysira vitrea,1,2
1236,L,1800965,103733,04/05/2011,GO023A,Gomphonema truncatum,1,2
1237,L,1800965,103733,04/05/2011,CO001A,Cocconeis placentula,1,2
1238,L,1800965,103733,04/05/2011,EU070A,Eunotia bilunaris,1,2
1239,L,1800965,103733,04/05/2011,NA007A,Navicula cryptocephala,2,2
1240,L,1800965,103733,04/05/2011,BR006A,Brachysira brebissonii,2,2
1241,L,1800965,103733,04/05/2011,BR011A,Brachysira procera,2,2
1242,L,1800965,103733,04/05/2011,NI009A,Nitzschia palea,1,2
1243,L,1800965,103733,04/05/2011,NI005A,Nitzschia perminuta,2,2
1244,L,1800965,103733,04/05/2011,CM022A,Cymbella affinis,1,2
1245,L,1800965,103733,04/05/2011,CM004A,Cymbella microcephala,4,2
1246,L,1800965,103733,04/05/2011,FR009A,Fragilaria capucina,3,2
1247,L,1800965,103733,04/05/2011,GO006A,Gomphonema acuminatum,1,2
1248,L,1800965,103733,04/05/2011,FR007A,Fragilaria vaucheriae,9,2
1249,L,1800965,103733,04/05/2011,CY9999,Cyclotella sp.,18,2
1250,L,1800966,103734,04/05/2011,NA007A,Navicula cryptocephala,1,12
1251,L,1800966,103734,04/05/2011,EY016A,Encyonema silesiacum,1,12
1252,L,1800966,103734,04/05/2011,ZZZ835,Achnanthidium minutissimum type,145,12
1253,L,1800966,103734,04/05/2011,DE001A,Denticula tenuis,32,12
1254,L,1800966,103734,04/05/2011,AS001A,Asterionella formosa,16,12
1255,L,1800966,103734,04/05/2011,AC143A,Achnanthes oblongella,2,12
1256,L,1800966,103734,04/05/2011,NA9999,Navicula sp.,1,12
1257,L,1800966,103734,04/05/2011,AM9999,Amphora sp.,1,12
1258,L,1800966,103734,04/05/2011,SY013A,Synedra tenera,51,12
1259,L,1800966,103734,04/05/2011,SY001A,Synedra ulna,2,12
1260,L,1800966,103734,04/05/2011,FR007A,Fragilaria vaucheriae,5,12
1261,L,1800966,103734,04/05/2011,GO080A,Gomphonema pumilum,8,12
1262,L,1800966,103734,04/05/2011,EU070A,Eunotia bilunaris,1,12
1263,L,1800966,103734,04/05/2011,CM004A,Cymbella microcephala,55,12
1264,L,1800966,103734,04/05/2011,CY9999,Cyclotella sp.,3,12
1265,L,1800966,103734,04/05/2011,CM013A,Cymbella helvetica,6,12
1266,L,1800966,103734,04/05/2011,BR010A,Brachysira neoexilis,37,12
1267,L,1800966,103734,04/05/2011,BR011A,Brachysira procera,4,12
1268,L,1800966,103734,04/05/2011,CM022A,Cymbella affinis,17,12
1269,L,1800966,103734,04/05/2011,BR001A,Brachysira vitrea,5,12
1270,L,1800966,103734,04/05/2011,TA001A,Tabellaria flocculosa,5,12
1271,L,1800966,103734,04/05/2011,NA751A,Navicula cryptotenella,1,12
1272,L,1800966,103734,04/05/2011,DT004A,Diatoma tenue,5,12
1273,L,1800967,103784,31/05/2011,CV001A,Cavinula cocconeiformis,1,19
1274,L,1800967,103784,31/05/2011,NI015A,Nitzschia dissipata,1,19
1275,L,1800967,103784,31/05/2011,ZZZ835,Achnanthidium minutissimum type,145,19
1276,L,1800967,103784,31/05/2011,TA001A,Tabellaria flocculosa,2,19
1277,L,1800967,103784,31/05/2011,NI166A,Nitzschia sociabilis,1,19
1278,L,1800967,103784,31/05/2011,DE001A,Denticula tenuis,2,19
1279,L,1800967,103784,31/05/2011,ZZZ941,Diatoma problematica,15,19
1280,L,1800967,103784,31/05/2011,NA045A,Navicula bryophila,2,19
1281,L,1800967,103784,31/05/2011,EY016A,Encyonema silesiacum,11,19
1282,L,1800967,103784,31/05/2011,FR060A,Fragilaria tenera,1,19
1283,L,1800967,103784,31/05/2011,SR001A,Staurosira construens,32,19
1284,L,1800967,103784,31/05/2011,AC023A,Achnanthes conspicua,4,19
1285,L,1800967,103784,31/05/2011,GM002A,Gomphoneis olivaceoides,1,19
1286,L,1800967,103784,31/05/2011,FR009H,Fragilaria capucina var. gracilis,32,19
1287,L,1800967,103784,31/05/2011,EU009A,Eunotia exigua,1,19
1288,L,1800967,103784,31/05/2011,NA007A,Navicula cryptocephala,2,19
1289,L,1800967,103784,31/05/2011,BR010A,Brachysira neoexilis,11,19
1290,L,1800967,103784,31/05/2011,GO050A,Gomphonema minutum,8,19
1291,L,1800967,103784,31/05/2011,FR006A,Fragilaria brevistriata,1,19
1292,L,1800967,103784,31/05/2011,FR009A,Fragilaria capucina,7,19
1293,L,1800967,103784,31/05/2011,NI139A,Nitzschia paleaeformis,1,19
1294,L,1800967,103784,31/05/2011,NI9999,Nitzschia sp.,1,19
1295,L,1800967,103784,31/05/2011,ME015A,Melosira varians,1,19
1296,L,1800967,103784,31/05/2011,GO080A,Gomphonema pumilum,28,19
1297,L,1800967,103784,31/05/2011,FR9999,Fragilaria sp.,1,19
1298,L,1800967,103784,31/05/2011,EU110A,Eunotia minor,6,19
1299,L,1800967,103784,31/05/2011,NI009A,Nitzschia palea,2,19
1300,L,1801577,202906,05/05/2011,BR001A,Brachysira vitrea,36,2
1301,L,1801577,202906,05/05/2011,NI005A,Nitzschia perminuta,2,2
1302,L,1801577,202906,05/05/2011,DE001A,Denticula tenuis,1,2
1303,L,1801577,202906,05/05/2011,BR006A,Brachysira brebissonii,1,2
1304,L,1801577,202906,05/05/2011,FR007A,Fragilaria vaucheriae,15,2
1305,L,1801577,202906,05/05/2011,PI004A,Pinnularia interrupta,1,2
1306,L,1801577,202906,05/05/2011,CM015A,Cymbella cesatii,5,2
1307,L,1801577,202906,05/05/2011,BR010A,Brachysira neoexilis,46,2
1308,L,1801577,202906,05/05/2011,ZZZ835,Achnanthidium minutissimum type,140,2
1309,L,1801577,202906,05/05/2011,AC9999,Achnanthes sp.,2,2
1310,L,1801577,202906,05/05/2011,PI014A,Pinnularia appendiculata,5,2
1311,L,1801577,202906,05/05/2011,EU070A,Eunotia bilunaris,1,2
1312,L,1801577,202906,05/05/2011,NI046A,Nitzschia sigmoidea,1,2
1313,L,1801577,202906,05/05/2011,FU002A,Frustulia rhomboides,4,2
1314,L,1801577,202906,05/05/2011,CV001A,Cavinula cocconeiformis,2,2
1315,L,1801577,202906,05/05/2011,RE001A,Reimeria sinuata,1,2
1316,L,1801577,202906,05/05/2011,EU107A,Eunotia implicata,7,2
1317,L,1801577,202906,05/05/2011,CM004A,Cymbella microcephala,3,2
1318,L,1801577,202906,05/05/2011,SY013A,Synedra tenera,13,2
1319,L,1801577,202906,05/05/2011,EY017A,Encyonema gracile,8,2
1320,L,1801577,202906,05/05/2011,NI033A,Nitzschia paleacea,2,2
1321,L,1801577,202906,05/05/2011,EU105A,Eunotia subarcuatoides,5,2
1322,L,1801577,202906,05/05/2011,AC9999,Achnanthes sp.,3,2
1323,L,1801577,202906,05/05/2011,PI9999,Pinnularia sp.,1,2
1324,L,1801577,202906,05/05/2011,PE002A,Peronia fibula,9,2
1325,L,1801577,202906,05/05/2011,TA001A,Tabellaria flocculosa,10,2
1326,L,1801577,202906,05/05/2011,BR011A,Brachysira procera,5,2
1327,L,1801591,233796,28/04/2011,SR002A,Staurosira elliptica,6,3
1328,L,1801591,233796,28/04/2011,AC119A,Achnanthes saccula,1,3
1329,L,1801591,233796,28/04/2011,BR010A,Brachysira neoexilis,12,3
1330,L,1801591,233796,28/04/2011,AC083A,Achnanthes laevis,2,3
1331,L,1801591,233796,28/04/2011,ZZZ835,Achnanthidium minutissimum type,175,3
1332,L,1801591,233796,28/04/2011,DE001A,Denticula tenuis,1,3
1333,L,1801591,233796,28/04/2011,SY001A,Synedra ulna,2,3
1334,L,1801591,233796,28/04/2011,NI033A,Nitzschia paleacea,2,3
1335,L,1801591,233796,28/04/2011,NI9999,Nitzschia sp.,3,3
1336,L,1801591,233796,28/04/2011,AC034A,Achnanthes suchlandtii,2,3
1337,L,1801591,233796,28/04/2011,EY016A,Encyonema silesiacum,10,3
1338,L,1801591,233796,28/04/2011,AC039A,Achnanthes didyma fo. didyma,1,3
1339,L,1801591,233796,28/04/2011,EU002A,Eunotia pectinalis,4,3
1340,L,1801591,233796,28/04/2011,AC166A,Achnanthes chlidanos,2,3
1341,L,1801591,233796,28/04/2011,NI020A,Nitzschia angustata,3,3
1342,L,1801591,233796,28/04/2011,CM004A,Cymbella microcephala,1,3
1343,L,1801591,233796,28/04/2011,GO029A,Gomphonema clavatum,2,3
1344,L,1801591,233796,28/04/2011,CO9999,Cocconeis sp.,1,3
1345,L,1801591,233796,28/04/2011,EY011A,Encyonema minutum,1,3
1346,L,1801591,233796,28/04/2011,ZZZ949,Psammothidium subatomoides,5,3
1347,L,1801591,233796,28/04/2011,DT004A,Diatoma tenue,10,3
1348,L,1801591,233796,28/04/2011,SY013A,Synedra tenera,13,3
1349,L,1801591,233796,28/04/2011,FR064A,Fragilaria exigua,15,3
1350,L,1801591,233796,28/04/2011,NA013A,Navicula pseudoscutiformis,1,3
1351,L,1801591,233796,28/04/2011,AC9999,Achnanthes sp.,6,3
1352,L,1801591,233796,28/04/2011,GO9999,Gomphonema sp.,2,3
1353,L,1801591,233796,28/04/2011,TA001A,Tabellaria flocculosa,17,3
1354,L,1801591,233796,28/04/2011,BR006A,Brachysira brebissonii,8,3
1355,L,1801591,233796,28/04/2011,CO001B,Cocconeis placentula var. euglypta,1,3
1356,L,1801591,233796,28/04/2011,FR007A,Fragilaria vaucheriae,14,3
1357,L,1801591,233796,28/04/2011,GO013C,Gomphonema parvulum var. exilissimum,3,3
1358,L,1801591,233796,28/04/2011,GO006A,Gomphonema acuminatum,4,3
1359,L,1801591,233796,28/04/2011,AC163A,Achnanthes helvetica,1,3
1360,L,1801591,233796,28/04/2011,NA042A,Navicula minima,1,3
1361,L,1801592,302233,30/05/2011,NI033A,Nitzschia paleacea,1,7
1362,L,1801592,302233,30/05/2011,EP001A,Epithemia sorex,2,7
1363,L,1801592,302233,30/05/2011,NA009A,Navicula lanceolata,2,7
1364,L,1801592,302233,30/05/2011,EY017A,Encyonema gracile,1,7
1365,L,1801592,302233,30/05/2011,NI020A,Nitzschia angustata,1,7
1366,L,1801592,302233,30/05/2011,EU9999,Eunotia sp.,1,7
1367,L,1801592,302233,30/05/2011,FR007A,Fragilaria vaucheriae,10,7
1368,L,1801592,302233,30/05/2011,AC035A,Achnanthes pusilla,8,7
1369,L,1801592,302233,30/05/2011,ZZZ835,Achnanthidium minutissimum type,135,7
1370,L,1801592,302233,30/05/2011,CM004A,Cymbella microcephala,17,7
1371,L,1801592,302233,30/05/2011,SY009A,Synedra nana,2,7
1372,L,1801592,302233,30/05/2011,AC136A,Achnanthes subatomoides,1,7
1373,L,1801592,302233,30/05/2011,GO050A,Gomphonema minutum,1,7
1374,L,1801592,302233,30/05/2011,EU002A,Eunotia pectinalis,5,7
1375,L,1801592,302233,30/05/2011,NI9999,Nitzschia sp.,2,7
1376,L,1801592,302233,30/05/2011,CM070A,Cymbella caespitosa,2,7
1377,L,1801592,302233,30/05/2011,SY013A,Synedra tenera,41,7
1378,L,1801592,302233,30/05/2011,SY001A,Synedra ulna,3,7
1379,L,1801592,302233,30/05/2011,DE001A,Denticula tenuis,6,7
1380,L,1801592,302233,30/05/2011,TA001A,Tabellaria flocculosa,31,7
1381,L,1801592,302233,30/05/2011,BR9999,Brachysira sp.,33,7
1382,L,1801592,302233,30/05/2011,BR9999,Brachysira sp.,5,7
1383,L,1801592,302233,30/05/2011,DT004A,Diatoma tenue,15,7
1384,L,1801592,302233,30/05/2011,GO023A,Gomphonema truncatum,1,7
1385,L,1802405,203476,13/05/2011,FR082A,Fragilaria incognita,165,55
1386,L,1802405,203476,13/05/2011,NI009A,Nitzschia palea,6,55
1387,L,1802405,203476,13/05/2011,CM004A,Cymbella microcephala,2,55
1388,L,1802405,203476,13/05/2011,NA751A,Navicula cryptotenella,1,55
1389,L,1802405,203476,13/05/2011,NA095A,Navicula tripunctata,1,55
1390,L,1802405,203476,13/05/2011,NA023A,Navicula gregaria,1,55
1391,L,1802405,203476,13/05/2011,EY011A,Encyonema minutum,1,55
1392,L,1802405,203476,13/05/2011,SY011A,Synedra delicatissima,27,55
1393,L,1802405,203476,13/05/2011,FR009A,Fragilaria capucina,2,55
1394,L,1802405,203476,13/05/2011,AC083A,Achnanthes laevis,4,55
1395,L,1802405,203476,13/05/2011,SL001A,Sellaphora pupula,1,55
1396,L,1802405,203476,13/05/2011,GO052A,Gomphonema olivaceoides,2,55
1397,L,1802405,203476,13/05/2011,DT004A,Diatoma tenue,1,55
1398,L,1802405,203476,13/05/2011,BR010A,Brachysira neoexilis,8,55
1399,L,1802405,203476,13/05/2011,FR007A,Fragilaria vaucheriae,15,55
1400,L,1802405,203476,13/05/2011,CM013A,Cymbella helvetica,2,55
1401,L,1802405,203476,13/05/2011,NI9999,Nitzschia sp.,3,55
1402,L,1802405,203476,13/05/2011,GO080A,Gomphonema pumilum,1,55
1403,L,1802405,203476,13/05/2011,SY013A,Synedra tenera,4,55
1404,L,1802405,203476,13/05/2011,AS001A,Asterionella formosa,5,55
1405,L,1802405,203476,13/05/2011,ZZZ835,Achnanthidium minutissimum type,61,55
1406,L,1802405,203476,13/05/2011,AC035A,Achnanthes pusilla,1,55
1407,L,1802405,203476,13/05/2011,MR001A,Meridion circulare,1,55
1408,L,1802405,203476,13/05/2011,CY019A,Cyclotella radiosa,7,55
1409,L,1802405,203476,13/05/2011,AC025A,Achnanthes flexella,3,55
1410,L,1802405,203476,13/05/2011,GO066A,Gomphonema tergestinum,6,55
1411,L,1802405,203476,13/05/2011,AC9999,Achnanthes sp.,2,55
1412,L,1802405,203476,13/05/2011,GO001A,Gomphonema olivaceum,1,55
1413,L,1802405,203476,13/05/2011,TA001A,Tabellaria flocculosa,4,55
1414,L,1802410,233781,13/05/2011,EY015A,Encyonema reichardtii,2,123
1415,L,1802410,233781,13/05/2011,DT022A,Diatoma moniliformis,1,123
1416,L,1802410,233781,13/05/2011,NA042A,Navicula minima,2,123
1417,L,1802410,233781,13/05/2011,RC002A,Rhoicosphenia abbreviata,2,123
1418,L,1802410,233781,13/05/2011,NA095A,Navicula tripunctata,1,123
1419,L,1802410,233781,13/05/2011,AC143A,Achnanthes oblongella,4,123
1420,L,1802410,233781,13/05/2011,AM012A,Amphora pediculus,7,123
1421,L,1802410,233781,13/05/2011,PS001A,Pseudostaurosira brevistriata,2,123
1422,L,1802410,233781,13/05/2011,CM004A,Cymbella microcephala,1,123
1423,L,1802410,233781,13/05/2011,FR9999,Fragilaria sp.,7,123
1424,L,1802410,233781,13/05/2011,NA023A,Navicula gregaria,1,123
1425,L,1802410,233781,13/05/2011,NA272A,Navicula caterva,6,123
1426,L,1802410,233781,13/05/2011,EP001A,Epithemia sorex,1,123
1427,L,1802410,233781,13/05/2011,ZZZ847,Navicula rhynchotella,1,123
1428,L,1802410,233781,13/05/2011,NA060A,Navicula digitoradiata,3,123
1429,L,1802410,233781,13/05/2011,EY011A,Encyonema minutum,5,123
1430,L,1802410,233781,13/05/2011,CO005A,Cocconeis pediculus,2,123
1431,L,1802410,233781,13/05/2011,NA066A,Navicula capitata,2,123
1432,L,1802410,233781,13/05/2011,FR007A,Fragilaria vaucheriae,35,123
1433,L,1802410,233781,13/05/2011,DE001A,Denticula tenuis,25,123
1434,L,1802410,233781,13/05/2011,NI008A,Nitzschia frustulum,27,123
1435,L,1802410,233781,13/05/2011,FR064A,Fragilaria exigua,10,123
1436,L,1802410,233781,13/05/2011,SY013A,Synedra tenera,1,123
1437,L,1802410,233781,13/05/2011,FR018A,Fragilaria elliptica,30,123
1438,L,1802410,233781,13/05/2011,DT004A,Diatoma tenue,50,123
1439,L,1802410,233781,13/05/2011,NI025A,Nitzschia recta,1,123
1440,L,1802410,233781,13/05/2011,FR001A,Fragilaria pinnata,1,123
1441,L,1802410,233781,13/05/2011,ZZZ835,Achnanthidium minutissimum type,25,123
1442,L,1802410,233781,13/05/2011,ZZZ897,Planothidium lanceolatum,2,123
1443,L,1802410,233781,13/05/2011,CO001C,Cocconeis placentula var. lineata,2,123
1444,L,1802410,233781,13/05/2011,NI033A,Nitzschia paleacea,27,123
1445,L,1802410,233781,13/05/2011,FR002A,Fragilaria construens,2,123
1446,L,1802410,233781,13/05/2011,EY016A,Encyonema silesiacum,2,123
1447,L,1802410,233781,13/05/2011,NI015A,Nitzschia dissipata,15,123
1448,L,1802410,233781,13/05/2011,NA745A,Navicula capitatoradiata,2,123
1449,L,1802410,233781,13/05/2011,NI043A,Nitzschia inconspicua,8,123
1450,L,1802410,233781,13/05/2011,FR009A,Fragilaria capucina,5,123
1451,L,1802487,303610,31/05/2011,CM014A,Cymbella aequalis,1,5
1452,L,1802487,303610,31/05/2011,EU108A,Eunotia intermedia,1,5
1453,L,1802487,303610,31/05/2011,ZZZ835,Achnanthidium minutissimum type,18,5
1454,L,1802487,303610,31/05/2011,FU002A,Frustulia rhomboides,43,5
1455,L,1802487,303610,31/05/2011,CM018A,Cymbella gracilis,22,5
1456,L,1802487,303610,31/05/2011,EU107A,Eunotia implicata,5,5
1457,L,1802487,303610,31/05/2011,FR009A,Fragilaria capucina,1,5
1458,L,1802487,303610,31/05/2011,EU013A,Eunotia arcus,5,5
1459,L,1802487,303610,31/05/2011,EU009A,Eunotia exigua,15,5
1460,L,1802487,303610,31/05/2011,NA042A,Navicula minima,1,5
1461,L,1802487,303610,31/05/2011,NI020A,Nitzschia angustata,4,5
1462,L,1802487,303610,31/05/2011,NI044A,Nitzschia intermedia,1,5
1463,L,1802487,303610,31/05/2011,EU047A,Eunotia incisa,6,5
1464,L,1802487,303610,31/05/2011,FR007A,Fragilaria vaucheriae,1,5
1465,L,1802487,303610,31/05/2011,PE002A,Peronia fibula,15,5
1466,L,1802487,303610,31/05/2011,AC022A,Achnanthes marginulata,10,5
1467,L,1802487,303610,31/05/2011,NA007A,Navicula cryptocephala,7,5
1468,L,1802487,303610,31/05/2011,PI011A,Pinnularia microstauron,8,5
1469,L,1802487,303610,31/05/2011,EU070A,Eunotia bilunaris,12,5
1470,L,1802487,303610,31/05/2011,BR003A,Brachysira serians,5,5
1471,L,1802487,303610,31/05/2011,GO052A,Gomphonema olivaceoides,2,5
1472,L,1802487,303610,31/05/2011,TA001A,Tabellaria flocculosa,78,5
1473,L,1802487,303610,31/05/2011,SY013A,Synedra tenera,2,5
1474,L,1802487,303610,31/05/2011,BR006A,Brachysira brebissonii,34,5
1475,L,1802487,303610,31/05/2011,NI005A,Nitzschia perminuta,4,5
1476,L,1802487,303610,31/05/2011,BR9999,Brachysira sp.,46,5
1477,L,1802487,303610,31/05/2011,GO013C,Gomphonema parvulum var. exilissimum,1,5
1478,L,1802487,303610,31/05/2011,AC9999,Achnanthes sp.,4,5
1479,L,1802487,303610,31/05/2011,NI008A,Nitzschia frustulum,1,5
1480,L,1802487,303610,31/05/2011,AC167A,Achnanthes daonensis,5,5
1481,L,1802487,303610,31/05/2011,EU9999,Eunotia sp.,1,5
1482,L,1802864,132300,26/04/2011,GO006A,Gomphonema acuminatum,1,7
1483,L,1802864,132300,26/04/2011,GM002A,Gomphoneis olivaceoides,17,7
1484,L,1802864,132300,26/04/2011,AC143A,Achnanthes oblongella,1,7
1485,L,1802864,132300,26/04/2011,EY9999,Encyonema sp.,11,7
1486,L,1802864,132300,26/04/2011,ZZZ835,Achnanthidium minutissimum type,142,7
1487,L,1802864,132300,26/04/2011,NI008A,Nitzschia frustulum,39,7
1488,L,1802864,132300,26/04/2011,EY016A,Encyonema silesiacum,5,7
1489,L,1802864,132300,26/04/2011,AS001A,Asterionella formosa,3,7
1490,L,1802864,132300,26/04/2011,NI166A,Nitzschia sociabilis,7,7
1491,L,1802864,132300,26/04/2011,AM9999,Amphora sp.,1,7
1492,L,1802864,132300,26/04/2011,NI005A,Nitzschia perminuta,2,7
1493,L,1802864,132300,26/04/2011,NI024A,Nitzschia sublinearis,30,7
1494,L,1802864,132300,26/04/2011,NI015A,Nitzschia dissipata,12,7
1495,L,1802864,132300,26/04/2011,FR009A,Fragilaria capucina,51,7
1496,L,1802864,132300,26/04/2011,AU9999,Aulacoseira sp.,5,7
1497,L,1802864,132300,26/04/2011,FR007A,Fragilaria vaucheriae,6,7
1498,L,1802864,132300,26/04/2011,RC002A,Rhoicosphenia abbreviata,2,7
1499,L,1802864,132300,26/04/2011,GO023B,Gomphonema truncatum var. capitatum,3,7
1500,L,1802864,132300,26/04/2011,SL001A,Sellaphora pupula,3,7
1501,L,1802864,132300,26/04/2011,CO001C,Cocconeis placentula var. lineata,1,7
1502,L,1802864,132300,26/04/2011,FR045A,Fragilaria parasitica,1,7
1503,L,1802864,132300,26/04/2011,SU073A,Surirella brebissonii,2,7
1504,L,1802864,132300,26/04/2011,NI014A,Nitzschia amphibia,6,7
1505,L,1802864,132300,26/04/2011,CY9999,Cyclotella sp.,3,7
1506,L,1802864,132300,26/04/2011,SY001A,Synedra ulna,2,7
1507,L,1802864,132300,26/04/2011,NI031A,Nitzschia linearis,3,7
1508,L,1802864,132300,26/04/2011,TA001A,Tabellaria flocculosa,1,7
1509,L,1802864,132300,26/04/2011,NI009A,Nitzschia palea,1,7
1510,L,1802864,132300,26/04/2011,UN9995,Centric undif.,1,7
1511,L,1802869,327565,03/05/2011,NI009A,Nitzschia palea,2,5
1512,L,1802869,327565,03/05/2011,AC023A,Achnanthes conspicua,2,5
1513,L,1802869,327565,03/05/2011,ZZZ835,Achnanthidium minutissimum type,219,5
1514,L,1802869,327565,03/05/2011,DE001A,Denticula tenuis,8,5
1515,L,1802869,327565,03/05/2011,ZZZ959,Achnanthidium minutissimum,35,5
1516,L,1802869,327565,03/05/2011,NA013A,Navicula pseudoscutiformis,1,5
1517,L,1802869,327565,03/05/2011,EY016A,Encyonema silesiacum,9,5
1518,L,1802869,327565,03/05/2011,NI008A,Nitzschia frustulum,3,5
1519,L,1802869,327565,03/05/2011,NA751A,Navicula cryptotenella,1,5
1520,L,1802869,327565,03/05/2011,GM002A,Gomphoneis olivaceoides,3,5
1521,L,1802869,327565,03/05/2011,GO013A,Gomphonema parvulum,1,5
1522,L,1802869,327565,03/05/2011,NI020A,Nitzschia angustata,1,5
1523,L,1802869,327565,03/05/2011,BR004A,Brachysira styriaca,7,5
1524,L,1802869,327565,03/05/2011,FR007A,Fragilaria vaucheriae,2,5
1525,L,1802869,327565,03/05/2011,GO023A,Gomphonema truncatum,1,5
1526,L,1802869,327565,03/05/2011,AC143A,Achnanthes oblongella,1,5
1527,L,1802869,327565,03/05/2011,ZZZ941,Diatoma problematica,2,5
1528,L,1802869,327565,03/05/2011,NA033A,Navicula subtilissima,2,5
1529,L,1802869,327565,03/05/2011,EY017A,Encyonema gracile,1,5
1530,L,1802869,327565,03/05/2011,FR009H,Fragilaria capucina var. gracilis,6,5
1531,L,1803914,301817,19/04/2011,AC039A,Achnanthes didyma fo. didyma,1,7
1532,L,1803914,301817,19/04/2011,AC161A,Achnanthes ventralis,13,7
1533,L,1803914,301817,19/04/2011,TA001A,Tabellaria flocculosa,8,7
1534,L,1803914,301817,19/04/2011,ZZZ949,Psammothidium subatomoides,1,7
